0.0265383,0.697251,0.45502,0.4709,0.4591,3.17899,8.85183,12.1194,14.4225,-27.6945,-18.887,-28.8613
0.0321503,0.678634,0.226778,0.4528,0.4402,3.18134,8.44986,11.468,12.7356,-24.8682,-17.2128,-25.2769
0.0312325,0.312316,0.226692,0.4725,0.4383,3.18655,9.02489,11.2568,14.3495,-27.1612,-18.8657,-27.8611
0.0563382,0.208968,0.120902,0.4516,0.447,3.19019,9.55281,11.5443,13.1458,-25.5003,-18.639,-26.1762
0.0158753,0.685229,0.644007,0.4698,0.3696,3.14748,8.12559,10.0755,12.9331,-24.607,-17.0183,-24.5703
0.0208379,0.680831,0.538656,0.4322,0.4084,3.16564,8.21923,10.7212,12.5912,-24.2977,-18.094,-24.5899
0.0211562,0.651453,0.40589,0.4655,0.4489,3.17915,9.54604,12.4506,13.5041,-26.5245,-18.2779,-26.8539
0.0319852,0.679064,0.204992,0.4499,0.4369,3.17962,8.326,11.414,12.3782,-24.6859,-16.8191,-24.3097
0.03756,0.297411,0.207596,0.4646,0.451,3.18644,8.69497,11.5652,13.8034,-26.7981,-18.4137,-26.5471
0.0462029,0.199058,0.137853,0.4177,0.3691,3.17113,8.25313,10.9681,12.2322,-23.8762,-16.3739,-24.2011
0.0245637,0.789178,0.774964,0.4736,0.3808,3.1491,8.02623,10.1722,13.3723,-26.2243,-17.7312,-25.1461
0.0227863,0.683128,0.580029,0.438,0.4162,3.16505,8.12012,10.7152,12.5079,-24.6402,-16.5889,-24.1401
0.0215842,0.694533,0.490423,0.4713,0.4667,3.17976,8.68618,12.3257,14.4436,-28.4953,-18.9035,-27.8386
0.0363316,0.6942,0.310547,0.4568,0.4438,3.18289,8.71917,12.2497,13.781,-28.0909,-18.213,-26.7969
0.037283,0.640223,0.142506,0.4679,0.4413,3.1845,8.51843,14.3819,13.9335,-28.0912,-18.2088,-30.5302
0.0418764,0.371879,0.149245,0.4311,0.3723,3.18553,8.70535,11.0506,13.059,-25.1392,-19.03,-25.593
0.0535353,0.146747,0.123129,0.4575,0.4535,3.19271,9.17424,12.0645,14.2239,-27.374,-18.8159,-28.1567
0.0128472,0.732216,0.678405,0.465,0.3644,3.14909,8.0399,10.0792,12.9905,-24.6023,-17.0708,-24.7881
0.0177595,0.723987,0.587422,0.4354,0.4194,3.15947,7.93565,10.695,12.7186,-24.79,-16.713,-24.4703
0.0193709,0.696785,0.459606,0.4735,0.4697,3.17594,8.54997,12.5852,15.2177,-29.5728,-19.6503,-29.1479
0.0262767,0.672429,0.208614,0.4625,0.4505,3.18333,8.65424,12.2198,13.2097,-25.9262,-17.7196,-26.978
0.0344227,0.249318,0.252897,0.4798,0.4706,3.19237,8.99116,12.6044,13.7546,-27.1081,-18.2631,-27.0636
0.0202647,0.730666,0.668207,0.456,0.367,3.14568,7.94491,10.07,12.9188,-24.5229,-16.9685,-24.6138
0.0139293,0.719038,0.557742,0.4191,0.3849,3.15264,7.99333,10.4815,12.7054,-24.3789,-16.8645,-24.5543
0.0179034,0.672939,0.408054,0.465,0.452,3.174,9.07918,11.826,12.7532,-25.2744,-17.2938,-25.1344
0.0396332,0.466403,0.203064,0.4422,0.4324,3.18468,9.62827,11.5712,12.5603,-25.5089,-17.3759,-24.6297
0.017566,0.768487,0.69269,0.4691,0.3709,3.14621,7.91318,10.134,12.6887,-24.126,-16.6484,-24.5741
0.0227711,0.768828,0.593353,0.4028,0.3904,3.1513,7.88423,10.5559,12.4713,-24.8515,-16.4156,-23.9889
0.0236334,0.701894,0.460263,0.4709,0.4603,3.17165,8.21028,11.78,13.7024,-26.6181,-17.8796,-26.5726
0.0384334,0.67432,0.201878,0.4516,0.4382,3.17467,8.39743,11.3892,12.4948,-25.3783,-17.3813,-24.4397
0.0355497,0.498891,0.235923,0.4462,0.4256,3.18673,8.54073,11.6987,13.0882,-26.1448,-17.43,-25.4921
0.0433787,0.27503,0.23218,0.4234,0.4006,3.18248,8.192,11.2777,12.5007,-24.3902,-16.6385,-25.9134
0.0168453,0.833073,0.758459,0.4606,0.3756,3.14482,7.853,10.1151,12.676,-25.428,-17.0752,-24.0719
0.0175468,0.711869,0.554127,0.425,0.4246,3.15908,8.07712,10.842,12.4401,-24.2209,-16.5984,-24.2429
0.0302369,0.729509,0.463668,0.466,0.4324,3.17245,8.33695,11.3541,13.7373,-26.3644,-17.9294,-26.5354
0.0282134,0.433171,0.328136,0.4684,0.448,3.17816,9.13014,11.1734,12.626,-26.682,-17.5379,-24.5258
0.0352309,0.373244,0.230603,0.4444,0.4156,3.18618,9.41969,11.9064,13.9477,-26.8928,-19.061,-27.4235
0.0538339,0.227677,0.191886,0.4035,0.3737,3.15679,7.88695,11.5604,11.6476,-23.2661,-15.6219,-23.8481
0.0190984,0.713133,0.685578,0.4695,0.3787,3.14757,8.0176,10.1175,13.2728,-25.2226,-19.0577,-25.0485
0.0198278,0.653428,0.445075,0.4764,0.4696,3.18399,9.65419,12.9096,14.8458,-28.7246,-20.0638,-29.8823
0.0306641,0.661772,0.266891,0.4832,0.4658,3.18457,9.64675,12.5418,13.3926,-26.5055,-18.2166,-26.5154
0.0364962,0.654834,0.145449,0.4644,0.458,3.18564,8.67749,12.2251,12.9556,-26.7167,-17.3994,-25.5469
0.042498,0.368594,0.177047,0.4598,0.4296,3.18293,8.75254,11.6788,13.9088,-26.9635,-18.3748,-26.7803
0.0552953,0.236121,0.254249,0.4314,0.3938,3.17597,7.98453,11.3405,12.3873,-24.707,-16.8678,-24.2795
0.0155074,0.706509,0.663077,0.4637,0.3749,3.14719,8.10532,10.0866,12.9636,-24.6228,-17.6808,-24.657
0.0225394,0.677109,0.409102,0.4564,0.4514,3.17472,8.82224,12.0291,13.5219,-26.2982,-17.9561,-27.5518
0.0466766,0.750911,0.227392,0.4401,0.4181,3.17732,9.36144,11.7229,12.7989,-25.0725,-17.6882,-25.6815
0.0347391,0.323833,0.219617,0.4649,0.4473,3.18518,9.17632,11.5728,13.0883,-25.4277,-17.6776,-26.1199
0.0490456,0.196658,0.137883,0.4087,0.3891,3.16334,8.33217,10.9945,13.8648,-27.0727,-19.7123,-26.3006
